id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
1460586978219601922,2021-11-16 12:34:06+00:00,"The deal with a U.N.-backed group could make the treatment, which is yet to be authorized, available to more than half of the world's population. https://t.co/vdmASSV6aF",10,5,No,en,no media
1460582814026547206,2021-11-16 12:17:33+00:00,"The Trump son-in-law said he was too busy working on ""Middle East peace"" to try talking sense to the president, according to ABC News' Jonathan Karl. https://t.co/IX1Eb6M8qo",41,31,No,en,no media
1460559712701890565,2021-11-16 10:45:46+00:00,"His recent series for Fox Nation, “Patriot Purge,” is setting the stage for something even worse than the attack on the Capitol. https://t.co/Gh8MKBXyTA",19,14,No,en,no media
1460533848895332356,2021-11-16 09:02:59+00:00,"“We lost, we got our butts kicked,"" the former New Jersey governor told ""Daily Show"" host Trevor Noah. https://t.co/WiYpSM4333",9,4,No,en,no media
1460517828809920512,2021-11-16 07:59:20+00:00,"Donald Trump's 2016 rival had a ""restful"" response to the former White House chief strategist's indictment. https://t.co/Eyyo3ERqrd",18,4,No,en,no media
1460488838430797826,2021-11-16 06:04:08+00:00,"The ""Late Show"" host mocks the former Trump adviser, who surrendered to the FBI on contempt charges. https://t.co/0lQ0hg9JB1",8,3,No,en,no media
1460476852779335681,2021-11-16 05:16:30+00:00,The late-night host tears into the former vice president. https://t.co/HGpIsJrEOI,15,7,No,en,no media
1460471928238616580,2021-11-16 04:56:56+00:00,"People have to see what the issue is, activist Bill Christeson tells HuffPost. https://t.co/n89pklyazg",22,6,No,en,no media
1460462467025457156,2021-11-16 04:19:20+00:00,"The vice president went to high school in Canada, which means she's ""not from this country in that sense,"" according to the Fox News host. https://t.co/43Hce6QOgx",11,3,No,en,no media
1460424987102302208,2021-11-16 01:50:24+00:00,"Lewandowski suggested Trump knew he lost but raised suspicions about the 2020 election to protect his ego, ABC journalist Jonathan Karl writes. https://t.co/etjKcXlDvO",90,43,No,en,no media
1460419934488600580,2021-11-16 01:30:20+00:00,"Cheney has continued to level criticism at Donald Trump, saying lawmakers who refuse to do so are complicit in his election lies. https://t.co/qo76cfVBy0",107,28,No,en,no media
1460399609767940096,2021-11-16 00:09:34+00:00,"Cambridge mayor Andrew Bradshaw, 32, is accused of posting nude photos of a woman he was no longer in a romantic relationship with. https://t.co/iJ6gVravqT",21,13,No,en,no media
1460395818318499857,2021-11-15 23:54:30+00:00,The former White House aide’s podcast mates complained that he had to wear handcuffs while awaiting his court hearing on criminal contempt charges. https://t.co/5Jf2zWYe6K,22,3,No,en,no media
1460379395290505217,2021-11-15 22:49:15+00:00,"“I need us all to be outraged by what happened here today,” the police chief said, decrying the “public health crisis” that is gun violence. https://t.co/6iJF25jwhp",49,30,No,en,no media
1460375602654031882,2021-11-15 22:34:10+00:00,"The ""dramatic step"" took effect Monday as part of a string of measures by European governments to get a massive coronavirus resurgence under control. https://t.co/cA06PUHg5L",6,3,No,en,no media
1460371791625474052,2021-11-15 22:19:02+00:00,One agreement passed in an Electoral College-style voting system even though a majority of workers voted against it. https://t.co/dX7k8eYhIF,2,0,No,en,no media
1460361557825802244,2021-11-15 21:38:22+00:00,"On infrastructure, at least, Biden delivered where his predecessor, Donald Trump, could not. https://t.co/Hir6qpgg09",53,21,No,en,no media
1460345134168563724,2021-11-15 20:33:06+00:00,City Council members objected to its presence because Jefferson owned hundreds of slaves. https://t.co/BTIy52X9eh,16,3,No,en,no media
1460332512002125825,2021-11-15 19:42:57+00:00,"Astronauts aboard the International Space Station took shelter in their docked capsules after what U.S. officials called ""a debris-generating event."" https://t.co/pm54rPhVQG",11,8,No,en,no media
1460324044247601157,2021-11-15 19:09:18+00:00,"The Fox News host, who let Donald Trump spew his election lies, griped to Barr that the Justice Department hadn't stopped the steal. https://t.co/ySiubFOxSI",14,15,No,en,no media
1460315836158291979,2021-11-15 18:36:41+00:00,Sunday's event gave artists like Kim Petras and Lil Nas X an opportunity to speak out against local laws that have curtailed LGBTQ rights. https://t.co/RtvD1MV7Zu,2,3,No,en,no media
1460312041290444805,2021-11-15 18:21:36+00:00,"As many as 29% of troops in the most junior enlisted ranks faced food insecurity during the previous year, according to Feeding America. https://t.co/TmwO2ZgFS5",5,5,No,en,no media
1460304310844239881,2021-11-15 17:50:53+00:00,But gun safety advocates still see his victory as a “temporary setback.” https://t.co/krqyZoH17M,7,4,No,en,no media
1460294451176394752,2021-11-15 17:11:42+00:00,A Connecticut judge has found Infowars host Alex Jones liable for damages in lawsuits brought by parents of children killed in the Sandy Hook Elementary School shooting. https://t.co/E1ChhQMaep,158,39,No,en,no media
1460285207936970752,2021-11-15 16:34:59+00:00,"Experts predict the new center will be 12.8 miles southwest of Plato, Missouri, which has held the title since the 2010 Census. https://t.co/05pOQMBLo0",2,1,No,en,no media
1460281407260045314,2021-11-15 16:19:52+00:00,"The lame-duck president got wind of the senator's intention, according to Jonathan Karl's new book, ""Betrayal."" https://t.co/pp8jXV6mGL",13,9,No,en,no media
1460276987554115593,2021-11-15 16:02:19+00:00,"The judge at Kyle Rittenhouse’s murder trial has dismissed a count of possession of a dangerous weapon, a charge prosecutors believed would likely net a conviction. https://t.co/uX39P2L2TR",18,22,No,en,no media
1460273198549942273,2021-11-15 15:47:15+00:00,"The administration proposed a 20-year moratorium on new fossil fuel leasing within 10 miles of Chaco Canyon, an area rich in Native American cultural sites. https://t.co/wvOyl0wgUM",45,21,No,en,no media
1460266627199549445,2021-11-15 15:21:09+00:00,The Senate’s longest-serving Democrat is retiring after 47 years in office — the latest major retirement ahead of 2022's midterm elections. https://t.co/LDJHgu9mMG,8,6,No,en,no media
1460260063751327752,2021-11-15 14:55:04+00:00,Trump's former chief strategist is expected to make his first court appearance on Monday. https://t.co/o61p6Qxfez,11,3,No,en,no media
1460249081121550336,2021-11-15 14:11:25+00:00,"“It’s not going to be easy. But it is possible,” O’Rourke said. https://t.co/QUhwDBbo8H",163,30,No,en,no media
1460241007438667777,2021-11-15 13:39:20+00:00,White House officials have set low expectations for Monday’s virtual meeting. https://t.co/p8ipl9KcKI,7,4,No,en,no media
1460230154282745861,2021-11-15 12:56:13+00:00,"British police say the blast in a taxi that killed a man was caused by an improvised explosive device, but the motive remains unclear. https://t.co/mtRIdTpUe7",2,7,No,en,no media
1460226372123729927,2021-11-15 12:41:11+00:00,"The truly frightening issue, said the Watergate journalist, is that Flynn is exactly the kind of extremist authoritarian Donald Trump embraces. https://t.co/bCcgxaoZUP",39,22,No,en,no media
1460222582796746754,2021-11-15 12:26:08+00:00,"“This is the day that you hope will come when you do this work,” said Bill Richardson, former U.S. ambassador to the U.N. https://t.co/875cRg6mVO",18,9,No,en,no media
1460211223442690050,2021-11-15 11:40:59+00:00,"""We were talking about racial reckoning, and it seemed to be an enlightened period,"" she said. ""And now we have had major setbacks."" https://t.co/8ffpejvLiH",9,8,No,en,no media
1460179812409094148,2021-11-15 09:36:10+00:00,"The ""Last Week Tonight"" host exposes the most common tactics companies use to bust unions. https://t.co/sOn0i1skLD",52,14,No,en,no media
1460112788408438784,2021-11-15 05:09:50+00:00,The former New Jersey governor was battling the infection in the hospital when Trump called. https://t.co/gbGbEebOIS,14,12,No,en,no media
1460106097008783376,2021-11-15 04:43:15+00:00,The Trump International Hotel in Washington has been hemorrhaging cash. https://t.co/8uAiQQywih,85,34,No,en,no media
1460091829987459073,2021-11-15 03:46:34+00:00,"""Have we lost all decorum?"" Liz Claman asked after Gosar's inflammatory anime video depicting him killing Rep. Alexandria Ocasio-Cortez. https://t.co/CKVFw08r7Q",35,15,No,en,no media
1460078586258415619,2021-11-15 02:53:56+00:00,"It was a ""conspiracy led by a [defeated] president of the U.S. to result in an authoritarian coup in which the election is stolen,"" the Watergate journalist said. https://t.co/sP9Nj05ZZt",80,51,No,en,no media
1460074797715632128,2021-11-15 02:38:53+00:00,"Ten people have now died after the tragedy at Travis Scott's concert in Houston, Texas. https://t.co/AzMG0SWoBy",9,9,No,en,no media
1460042124091707393,2021-11-15 00:29:03+00:00,Retiring Rep. Anthony Gonzalez warned that Trump will be better prepared if he tries to steal the next election. https://t.co/a0gFeWAaiH,52,23,No,en,no media
1459995819701063689,2021-11-14 21:25:03+00:00,"The Wyoming Republican instead praised Trump for bringing ""a lot of energy to the party."" https://t.co/mJbye6cz7r",42,18,No,en,no media
1459940289171361800,2021-11-14 17:44:23+00:00,"""If they don’t fulfill their lawful duty when subpoenaed... they too may be prosecuted,” said the Democrat, who's on the committee investigating Jan. 6. https://t.co/jtNK4p0n3n",47,16,No,en,no media
1459891062240075776,2021-11-14 14:28:47+00:00,"While medical workers pleaded for tough restrictions or even lockdowns, leaders let the virus rage unimpeded for weeks. https://t.co/scYAoIU2Jt",9,6,No,en,no media
1459776458465984513,2021-11-14 06:53:23+00:00,"Aidy Bryant's miffed senator starts his own ""Cruz Street"" where the episode is sponsored by ""Q"" — the man, not the letter. https://t.co/wA35dFFt8y",67,13,No,en,no media
1459749096915357699,2021-11-14 05:04:40+00:00,"Trump's former National Security Adviser called for the nation to have ""one religion."" https://t.co/WZ4RWMbUeo",43,25,No,en,no media
1459732823863087105,2021-11-14 04:00:00+00:00,"“When we would get Hatch Act violations, that was a badge of honor,” said Stephanie Grisham. https://t.co/Sl2tuQ2Czz",62,48,No,en,no media
1459711383663169537,2021-11-14 02:34:48+00:00,Wanda Traczyk-Stawska is still fighting extremists — and to keep Poland in the European Union — after all these years. https://t.co/hQEfoikhMb,63,17,No,en,no media
1459684013707345924,2021-11-14 00:46:03+00:00,"“I am only responsible for and only have control over my piece of real estate,” the Fox News host told the Financial Times. https://t.co/BE85yUH67R",10,4,No,en,no media
1459675309851164680,2021-11-14 00:11:27+00:00,"“It’s all about transparency, so the American people can judge for themselves,” Meadows griped about Rod Rosenstein in 2018. https://t.co/zN3EODDsPL",41,16,No,en,no media
1459660050763591688,2021-11-13 23:10:49+00:00,"Climate change may be fueling big changes to small birds deep in the forest, according to researchers. https://t.co/dYtrojhhgL",11,8,No,en,no media
1459615413294280705,2021-11-13 20:13:27+00:00,India succeeded in loosening language around coal emissions at the last minute. https://t.co/aQtZhJMQRO,3,5,No,en,no media
1459611631193927682,2021-11-13 19:58:25+00:00,"Twenty years ago, when Kyrsten Sinema was a Green Party activist running for the Phoenix City Council, she likened the practice of raising campaign cash to “bribery.”. https://t.co/zFZN9KsT3p",55,28,No,en,no media
1459577312651923460,2021-11-13 17:42:03+00:00,Zervos was suing President Donald Trump for defamation after she said he groped and kissed her without her consent. https://t.co/sLMyqknJZX,13,5,No,en,no media
1459561389245272067,2021-11-13 16:38:47+00:00,"“Russia doesn’t threaten anyone,” said a Kremlin spokesman. https://t.co/GoaTW84C6b",5,4,No,en,no media
1459555457807302665,2021-11-13 16:15:13+00:00,Many of the student activists were publicly quiet when the 2018 shooter pleaded guilty last month. https://t.co/VQ4koOlJ2h,14,7,No,en,no media
1459525303408242697,2021-11-13 14:15:23+00:00,Democrats’ $1.85 trillion package of social and climate initiatives seems afflicted by a maddening parade of hurdles. https://t.co/KXq6OJwYbI,9,4,No,en,no media
1459521513082830853,2021-11-13 14:00:19+00:00,"""Of course everyone would line up to get shots, to protect one another, to help the vulnerable like my parents, we reasoned. We were wrong."" https://t.co/NkFKyWOuZy",24,10,No,en,no media
1459514069891878913,2021-11-13 13:30:45+00:00,"Months after a hasty and chaotic evacuation from Afghanistan, some are still cold, worried and separated from family. https://t.co/nLvme9rXgF",2,4,No,en,no media
1459510283773353986,2021-11-13 13:15:42+00:00,Environmentalists are accusing the president of breaking a campaign promise to ban new federal fossil fuel leasing. The administration says its hands are tied. https://t.co/htgzIBLn3E,3,6,No,en,no media
1459506495247339526,2021-11-13 13:00:39+00:00,"Donald Trump's pick for Senate in Pennsylvania, a must-win race for the GOP, was accused of abuse in a custody battle that could derail his campaign. https://t.co/Xyc7itPzA5",44,32,No,en,no media
1459416208768483331,2021-11-13 07:01:53+00:00,"The stay is ""firmly in the public interest,"" wrote Judge Kurt Engelhardt. https://t.co/HLU6TQECSi",7,8,No,en,no media
